zone_id,density,speed,risk_label
2,324,1.9288785304937226,0
2,497,1.3897100570652523,1
3,791,2.117884172653875,1
2,418,0.1802236794237319,2
2,269,0.9802049834222561,0
2,626,0.6689689388180273,2
1,281,1.173455123577093,0
1,377,0.27370334366589394,1
1,492,2.389915939770574,0
3,101,0.6358129625664661,0
5,425,2.3135386611606035,0
2,312,1.1221435720880364,1
2,316,2.4652579198125233,0
3,408,1.429740120304506,1
2,366,2.3339988740219377,0
1,373,0.11283757286613483,1
5,715,1.8957731348341602,1
4,701,2.267321567446037,1
2,612,0.4353293607494898,2
1,678,0.33070204415716353,2
4,470,1.1189742572462935,1
5,95,2.3408293747190445,0
4,649,1.401727744457053,1
1,769,1.3658955129321573,2
4,318,0.4387026839183725,1
3,650,0.1018948266237251,2
4,430,2.0443362177891067,0
2,167,0.31017895116697175,1
2,615,1.6212395649647775,1
3,165,2.2950794908364593,0
1,679,0.6007645915802344,2
2,309,1.696654806968586,0
5,124,0.2888765840980227,1
2,529,1.549012345210271,1
2,354,0.4934361302876866,1
1,56,1.8662885452364273,0
4,415,0.8229551075053796,1
2,683,1.212138421131151,2
3,572,1.538633300866292,1
4,397,0.511056185598975,1
5,487,1.8799307646822903,0
1,264,0.8263368175283549,1
5,478,1.6896924637906083,1
4,547,0.4798793216784968,2
4,589,1.7514823820952408,1
4,796,0.40765137474510815,2
5,416,1.1208555910479607,1
4,362,0.6932945769733043,1
5,587,1.8961005986276382,1
4,103,0.7288840108164989,0
3,590,2.216121535348951,1
4,516,2.240368507375871,0
5,213,0.571459156534686,1
2,383,1.5732302680185384,0
4,596,0.31052234012791435,2
2,397,1.03968903904391,1
3,322,1.8119721508030535,0
1,769,1.682615792439799,1
3,799,1.599281606575859,1
4,463,0.7780980727898645,2
2,549,1.0072598786425648,1
2,142,0.3470707472806868,1
5,734,1.8256547690406424,1
2,128,1.3093331122990566,0
5,671,1.801037517629571,1
1,266,0.6974644595124946,1
4,407,0.8786517487241589,1
5,667,0.9021168094242751,2
1,556,0.1617817833933189,2
2,608,0.9185148947934965,2
2,230,2.0279309764432805,0
1,625,2.2535163897993726,1
2,295,1.3437239575262259,0
1,293,1.1932040685261287,0
5,555,0.17397908487848862,2
5,471,2.210090410204918,0
1,369,0.13122451222209452,1
5,136,2.3674001925045083,0
5,266,1.2741189968514177,0
5,539,0.9206427845793438,2
3,568,2.318124243622384,0
4,327,0.15853838346423216,1
2,771,1.495419747685809,1
3,218,1.4174380587984103,0
5,379,0.6263689629073169,1
1,699,1.1293298352405055,2
5,490,1.6654336142650485,1
4,440,1.845114872516626,0
5,545,0.10172046089579148,2
1,430,2.348448232218437,0
4,355,0.4948608937427498,1
5,791,0.660593042133662,2
4,722,0.7323362696652357,2
2,562,0.19076832772488475,2
2,797,0.39532509661677984,2
5,237,2.4672398150659887,0
4,565,0.8565201697054865,2
1,693,0.37672261681371844,2
5,476,0.356779026819096,2
2,551,1.8267039224079327,1
2,779,2.1509647936783383,1
5,309,0.7166855188203276,1
4,562,0.15018282960456392,2
2,120,0.6354160442688539,0
4,527,0.2356376579122176,2
2,227,0.34814784791209963,1
2,506,1.1356194876343417,1
3,238,0.6518040900679182,1
2,340,1.3382701084610162,0
1,569,0.7083850078172569,2
5,341,2.3572895226470743,0
5,684,2.274265523023035,1
4,332,1.4603346520251186,0
2,593,0.9506175807697268,2
1,426,1.0147525168833653,1
4,707,1.0884454795467926,2
3,205,1.8461903731238658,0
4,557,1.183933589245211,1
4,462,2.1561518716141537,0
2,577,2.3658274862328748,0
3,404,0.9062707681094412,1
4,608,1.4456667553016322,1
1,236,0.32813568839815466,1
1,80,0.5811257146392615,0
5,309,1.0923178401043843,1
3,470,0.5948865181642692,2
3,578,2.2037451778929222,1
5,600,0.47988701454183535,2
4,353,1.1935859717274206,1
3,88,1.5536781771037016,0
1,538,1.7604733795860266,1
1,693,1.0193664873436161,2
2,591,2.1858377649393486,1
3,719,1.4639659625870214,1
4,327,1.1548186730741243,1
5,252,0.2613775217248879,1
5,115,1.215254724268396,0
4,157,2.0697660179577526,0
2,317,1.574898443731157,0
5,271,2.097189888949884,0
3,579,1.2856280094383334,1
2,139,0.38430809222675644,1
3,742,0.13273563000611457,2
1,304,0.8277269121246188,1
2,504,1.775177131594702,1
5,302,1.996623769460065,0
2,306,0.8098068030887906,1
2,432,1.2895694101197932,1
2,491,1.1106853706417958,1
2,648,1.0852546824434268,2
3,139,0.6552369116803611,0
1,798,0.42729065207070005,2
4,439,0.5720525397549114,2
2,631,0.23279772919203062,2
5,93,0.5755137803765848,0
2,761,0.1220821543009107,2
5,713,1.605420161526348,1
3,647,0.8593009777304389,2
5,68,2.4355473074245806,0
4,150,0.5649209218631148,0
1,656,0.9299885687430254,2
5,406,0.9588187807396796,1
5,591,0.1202835905499053,2
1,82,2.1140990872947016,0
4,278,0.17678670434637933,1
2,573,2.3564316033501793,0
5,679,2.2409784426246895,1
1,204,1.3852525986063127,0
3,472,1.404629379787101,1
1,295,1.6690670150947753,0
3,454,1.0289200286437288,1
4,590,1.6533334801548532,1
2,210,0.2074441328523685,1
1,796,0.22971430563934375,2
5,751,1.1973530070869065,2
4,166,1.4190935226544839,0
1,320,2.2307623368059657,0
5,741,0.351185521378951,2
1,536,2.0743550252653344,0
3,221,0.6041136095009669,1
1,323,1.0458007564240765,1
1,308,0.859845843585791,1
1,184,1.0603726548769576,0
4,732,0.46118919537420533,2
1,771,1.308568178568532,2
5,797,2.0239422155952815,1
3,471,1.1596816249093527,1
3,470,1.2774725821556778,1
1,235,2.1370422046751543,0
4,413,1.794539475131274,0
4,656,1.2770905804474835,1
5,427,0.7184695556540311,2
1,572,2.22382419242792,0
3,629,1.4848489640573401,1
4,771,0.630754264265664,2
1,245,0.7458874063312249,1
4,147,2.0275194134469903,0
4,654,0.2059493490098931,2
3,71,2.481021248869168,0
2,499,0.4128440313155003,2
5,221,2.01056446095265,0
5,432,1.047460760252039,1
3,183,1.2813188398899205,0
4,475,2.213561385914987,0
1,74,1.0909868550141117,0
4,552,1.3899850088157628,1
3,234,0.21831918978200787,1
5,134,0.10563393728188758,1
4,616,0.6875196952041421,2
5,193,1.7333994230050416,0
1,728,0.3910357440619281,2
5,461,0.37302870113091857,2
5,273,1.0863054592861678,0
2,269,1.6548088926597437,0
2,228,1.8089727813950331,0
2,680,0.5282816178360995,2
5,482,0.2910115536929019,2
3,314,2.356952881469306,0
5,478,0.7255993181490441,2
3,711,2.1480315942609374,1
3,465,2.172379481110764,0
2,502,1.9540542202301068,0
4,776,0.5052006559661681,2
1,246,2.0723235022100805,0
2,603,1.9462013421798081,1
2,102,1.5321351762549211,0
4,529,0.9092848844054866,2
1,492,0.7300206502397057,2
5,379,0.39253410899286156,1
5,300,1.3234169605620913,0
2,172,1.5046261012236317,0
1,436,0.9624135772378892,1
2,388,1.2408617624340845,1
3,397,0.97243469768624,1
2,78,1.638414537569683,0
2,84,2.263022098711752,0
5,567,0.4934086289126677,2
5,445,1.0153811437674962,1
5,672,0.43808464948206716,2
3,343,1.5998650489787969,0
5,638,1.8492892227726299,1
1,398,2.336590558233894,0
4,196,0.7692926230263157,0
1,116,2.3805068940770324,0
1,569,0.2518304123696195,2
5,171,1.5472332720750117,0
4,389,0.23711852642399195,1
4,224,2.2450580506286677,0
4,740,1.37154173696813,2
3,646,1.7064360418307107,1
5,500,2.095777422185086,0
4,606,0.460745493961525,2
3,185,0.19261974865152123,1
2,65,2.209314750190845,0
2,382,0.855839745901438,1
3,244,0.4095493790251966,1
3,545,1.2243069690090078,1
5,58,1.535934581670445,0
5,383,0.1743294482140243,1
2,382,0.7597495798170105,1
4,376,0.17871969826455042,1
2,64,1.1088049340691974,0
4,663,2.248240069758986,1
4,275,2.458365787584566,0
5,474,1.628914128408706,1
1,457,0.4879304650830203,2
1,162,2.2740385359983337,0
3,477,1.3389947756801452,1
5,50,0.46899834904700344,0
4,315,2.312144006683987,0
1,540,1.9179257217354473,1
4,257,1.8560926545355638,0
1,671,1.8020336891065714,1
1,761,0.5808155706314616,2
1,418,0.6064160600980625,2
5,355,1.7519031962254121,0
2,61,0.6273346002649525,0
4,394,1.1528120723273172,1
5,514,1.9768043814254592,0
5,749,1.9814860434348183,1
5,715,1.1878282540620633,2
5,543,2.0012558518605883,1
5,417,2.112692310875336,0
3,469,1.6714618030822246,1
4,220,0.6482220455402083,1
5,183,0.757628272925314,0
4,476,0.8556187729809648,1
3,74,0.3803298585614848,0
3,579,0.7555830888878683,2
4,239,0.602846138350077,1
1,190,1.1927889995406453,0
2,604,2.2802501148934358,1
1,707,0.3507527602094994,2
1,364,1.8286430174737494,0
1,493,1.7494792105915067,1
5,368,0.32981007679205837,1
3,490,2.31417377177392,0
1,141,1.464333285176367,0
3,228,0.9729412507256421,0
4,105,1.915692600388736,0
2,204,0.7176771001639217,0
4,721,1.7644236089111691,1
4,160,0.19530689817339333,1
5,186,2.114579290262253,0
2,281,1.1756100328511645,0
4,517,1.62806299445906,1
4,781,0.6309707675360408,2
2,530,1.7249769103802752,1
2,117,1.9533766621438637,0
4,298,1.235711648522557,0
2,372,1.5825446177483065,0
4,567,1.1951822171737565,1
4,481,2.245819286218829,0
5,536,1.2948860332343661,1
1,655,2.1203409016691652,1
4,478,2.0232449398485963,0
3,318,1.0852115712360557,1
1,758,0.65220278045794,2
1,586,1.0745971181434504,1
1,197,2.082921701860528,0
5,167,0.6463180859665416,0
4,416,1.3586472300585986,1
5,115,2.034632195105794,0
4,419,0.948345940308109,1
5,224,1.6413031288064739,0
5,637,0.6895157777171548,2
3,544,0.36227066888358384,2
5,163,2.006522140222855,0
2,160,0.33752469618089637,1
3,488,0.751315348191003,2
5,764,2.1522626127938564,1
1,196,0.9315262889888012,0
2,84,2.4353088388339867,0
2,358,2.451362403457263,0
2,587,0.743862449088536,2
3,799,0.1983477333997371,2
5,63,1.7921518820929099,0
5,423,1.182367606356025,1
1,606,0.3418068255029831,2
1,477,1.7980547655473027,1
2,777,0.17481978186861094,2
1,282,2.188472057181381,0
3,754,0.4327660698719289,2
5,612,0.40554850899214,2
2,775,0.5216135151246029,2
1,712,2.40463926038096,1
3,489,1.7636064646092304,1
3,551,2.023291685112728,1
1,324,1.0543239657586072,1
5,125,0.9071505460118933,0
1,488,0.6627616162796078,2
2,781,1.2535552679497814,2
1,748,1.4243889604820044,1
3,338,1.616259624766613,0
1,589,0.7170844095968668,2
5,741,2.3767697941671777,1
4,302,0.507420395697126,1
1,175,2.4175676194393896,0
5,226,0.1356546940180091,1
5,86,1.2547016603604295,0
3,459,0.9000828114797507,1
5,660,1.177896193432602,2
5,659,1.4695949895538938,1
5,176,1.1454139792305018,0
5,532,1.0956324407238278,1
2,217,1.8585361969919358,0
2,641,1.7461030602075152,1
3,343,2.099851076886035,0
1,687,0.6999015549747893,2
5,392,1.5628684234097527,0
1,359,1.5044674849428492,0
1,711,0.987370746094453,2
3,577,1.2665381005664342,1
5,589,0.8530771439337489,2
5,468,0.4404265542807645,2
4,493,0.6131229055905587,2
1,734,0.35323275136288257,2
1,607,1.739366980456298,1
2,285,1.6857457434619636,0
4,488,2.3814552917916947,0
2,263,1.8512281927533791,0
2,134,0.22491001301471547,1
2,793,2.22218841742949,1
3,134,2.170420391069742,0
3,538,1.163968769854477,1
2,114,1.5060713212670118,0
4,695,2.4425879979340452,1
1,712,1.377530473235599,1
4,676,2.2727723881026156,1
5,113,0.29929301874444747,1
3,392,0.5585244849008388,1
1,401,1.1578118642591628,1
1,207,1.5034163400095313,0
5,638,2.0589468444707206,1
5,540,2.4718290763436483,0
2,707,1.0332435915378795,2
3,512,0.21379752673620384,2
3,274,2.0228116079087797,0
4,362,1.5505137257987396,0
2,664,0.576502861283684,2
2,515,1.2875882958914084,1
2,137,1.8815445892809386,0
2,352,1.948988288964745,0
3,729,1.2990841887970288,2
3,484,0.8325148723092619,2
2,731,2.4369821968923846,1
4,184,1.6920702662955829,0
1,99,1.0797700464311168,0
1,481,0.7731117380911657,2
4,389,1.8546471592085492,0
2,396,0.6812402694250425,1
3,695,0.5121039735368516,2
1,396,1.3716013335089687,1
5,698,0.7959697423459404,2
5,294,1.6093723478166762,0
4,158,0.3830528196981604,1
2,582,1.6718586509615718,1
1,139,0.7799116671944852,0
2,345,0.10058304264283056,1
1,161,0.40464653841802334,1
4,638,2.3406769068042257,1
4,226,2.181651133876859,0
5,392,0.6606616768869684,1
2,709,1.968092570909179,1
5,150,1.5605718236175383,0
2,678,2.4301713074796867,1
5,653,0.9966535828817418,2
3,450,1.7355054700412111,0
3,77,0.2524857338174046,0
3,586,1.0509936323593743,2
3,107,2.413162386851633,0
1,547,1.3935540986802895,1
3,346,0.7909108080036269,1
4,183,0.3886503115086565,1
4,380,1.788468016435673,0
1,298,1.6476545042313444,0
3,599,0.997452912649059,2
3,124,2.382259244478002,0
3,703,0.15328675117084076,2
5,217,0.8289372439163819,0
2,552,2.3105667671189956,0
5,404,0.8702450519666569,1
2,274,0.7054068012524088,1
3,713,1.3821289838349935,1
3,580,2.077124199809291,1
5,195,0.3475522261080665,1
5,290,2.3632497031497666,0
2,393,2.0081749148347936,0
4,798,0.5350006133237246,2
2,84,1.8088191068755906,0
5,751,1.023900934330137,2
5,50,1.065507227383165,0
1,202,1.9798962218532794,0
5,478,2.4106835391537573,0
1,557,0.4039740948332654,2
4,175,1.1095125685091667,0
2,540,1.2542598594023284,1
2,531,1.0031483606919942,1
1,394,0.97165389691894,1
2,787,0.2254448021478317,2
5,270,1.7452926893502958,0
3,772,1.146914601088109,2
1,74,0.5675051263454242,0
2,577,2.058480405524964,1
1,231,2.026145795563907,0
1,548,1.2673399074133451,1
3,690,0.8162815867546253,2
5,91,1.6314225419114858,0
1,530,0.7915651258657673,2
2,797,0.6664190327769088,2
4,488,1.853235169663184,0
1,451,0.1967805753302817,2
1,595,0.32744433048302546,2
3,394,0.11629161765661547,1
5,94,0.4670636475410228,0
4,695,0.2655760209051027,2
2,70,2.489925682671805,0
4,683,0.7931439278898149,2
2,119,0.4582432304061934,0
5,97,0.6783910191902031,0
2,540,2.346701371696323,0
3,600,1.3483845352585497,1
3,336,0.9755634311388565,1
3,59,2.1961394989821263,0
3,591,1.0479766493176779,2
4,323,0.9040205678984699,1
5,649,0.5974780541193653,2
2,430,1.0067123773825877,1
2,378,0.8600424544406224,1
3,528,1.7255295023155386,1
3,64,0.794998491209745,0
1,565,1.4852793914141476,1
5,240,0.25814119607673447,1
4,217,0.5590939760716345,1
2,570,1.077772651867237,1
1,670,2.348678209380869,1
1,186,1.005404765717669,0
2,203,1.693777890879602,0
4,437,0.7122093338113555,2
1,258,0.4048805823357562,1
1,321,0.2404878401921203,1
5,192,0.8329923965026031,0
4,660,0.47838646431257914,2
1,118,0.517625075238698,0
4,296,1.92582234012868,0
2,310,0.1380113702676981,1
3,128,1.4387443017650428,0
1,707,1.0107073134243154,2
5,672,1.3157199997805133,1
2,654,1.450792569315047,1
4,574,0.8520824666974676,2
2,670,0.8082612644422846,2
1,379,1.8601644384037737,0
4,238,2.1910647714907774,0
3,144,0.5621959179004669,0
2,666,0.33428502528435744,2
1,57,2.254709935340862,0
5,116,0.9397491127537567,0
4,545,1.423161737590754,1
2,240,0.9629035468480083,0
2,415,0.4019256072305232,2
3,570,1.5143959478745475,1
3,166,1.3603380442471111,0
5,316,0.5871845420588733,1
5,660,1.1844857071654669,2
1,534,2.01267400963755,1
1,558,1.5170226474589392,1
5,347,0.3326015849607876,1
5,213,1.4152515933499241,0
4,425,1.7865719182950086,0
3,702,2.0024881738738034,1
1,317,1.6098821887222403,0
3,598,0.46637959489788094,2
3,123,1.8044158398163856,0
5,557,1.7256204305956393,1
4,122,0.15862451905751973,1
2,357,1.0881944022165837,1
4,248,0.8990805927096959,0
4,179,1.7065889542087442,0
3,621,0.6187259495462096,2
4,664,1.5180926151382204,1
1,536,2.2916943083540136,0
3,200,2.0147256933006585,0
1,718,2.311498566919673,1
2,255,2.448414320638456,0
3,228,0.12560830481479066,1
2,246,1.5945790633059462,0
3,784,1.0908145546213754,2
5,138,2.163650776804292,0
4,483,0.704355284821916,2
5,797,2.454470773876183,1
2,232,1.5728991269049934,0
4,258,2.004489765349194,0
3,542,0.30543892677464396,2
4,179,0.5402989234212761,1
1,714,1.9201688152820877,1
4,62,0.15276765289437666,0
1,683,2.0605071661450785,1
4,781,0.1334776448605875,2
1,155,1.677085213747056,0
2,424,0.976225408556334,1
5,631,1.5675876465260778,1
3,756,1.770475376773873,1
4,747,0.9219405260471301,2
5,148,0.35910987546600537,1
3,643,0.26715008259583756,2
3,636,1.513446454150115,1
1,241,1.3495728489618677,0
2,374,1.881282421890718,0
2,775,1.3233652240094491,2
5,516,1.11386989607411,1
2,416,1.055409227766954,1
4,367,0.16347256623440193,1
2,193,0.9053372840719771,0
5,433,2.4424483780587862,0
2,265,2.196533382945013,0
4,410,0.8905073608821223,1
1,373,1.5107089721592932,0
5,64,2.1335121892851854,0
1,266,1.159058408200165,0
1,541,0.1430988730003623,2
1,596,0.2788251083647362,2
3,232,1.3249425312368959,0
3,319,2.426654501622108,0
1,516,1.7637029013252827,1
5,661,0.2701988594525669,2
4,568,0.5544661019004706,2
4,591,1.95117554372044,1
2,516,2.1194554238949874,0
5,354,1.582467006852618,0
3,193,1.6466156071115599,0
1,160,0.16800988092012314,1
2,281,2.0884726229956203,0
4,740,1.9918604996099911,1
3,633,0.7216843458480331,2
3,771,1.8008241279172168,1
1,781,0.6156510554199954,2
4,641,0.19679238652363118,2
5,549,0.5827277022169054,2
3,644,0.5287093042103188,2
1,603,0.9105951921636333,2
5,322,1.1042787932210996,1
4,752,1.320493339594499,2
3,222,1.2442093012199875,0
5,56,0.7496190543166944,0
5,204,0.17000960457777872,1
5,571,1.5522438933691618,1
3,595,1.0497875916336505,2
3,597,0.8168131777301193,2
2,567,2.1806585027932295,0
4,264,1.8921839387155834,0
1,183,2.1586373160938614,0
5,334,1.2879587073099064,0
2,175,0.4142350051042659,1
1,488,1.7709314466910537,1
2,735,0.5945770718492206,2
3,201,1.1589512058201203,0
5,380,0.2560018934773324,1
1,587,2.0807401658151576,1
1,432,0.40225753851400137,2
1,164,2.2674340169183433,0
1,531,2.174153445427737,0
1,333,1.2149986346541906,1
2,124,1.8864836903295776,0
5,215,1.586668177163568,0
3,238,2.0273815416105876,0
3,127,1.136332241886189,0
3,651,1.98594036218644,1
